sentiment,retweet
0.662601666,19
-0.2882185,27
-0.802608616,69
-0.340194723,13
-0.286644856,29
0.258166721,7
-0.649648688,6
-0.483576084,12
0.391996976,11
-0.513595206,37
0.07425422,15
-0.456937935,30
-0.76497168,30
-1.009796294,12
-0.200906388,12
-0.469470187,11
0.198513034,26
-0.277356484,36
-0.115054209,22
-0.134766453,39
-0.012164696,35
-0.315218472,7
0.074808893,62
-0.805891204,72
-1.247197814,3
0.015958122,12
-0.26100626,17
-0.635626336,30
1.488389341,7
1.081840175,9
-0.00066256,18
1.534863053,13
-0.459329092,54
-0.476426973,109
-0.400208756,24
1.148650848,47
0.784722536,18
0.105937183,38
-0.399672221,4
0.024111157,34
-0.013710123,6
1.004908436,25
0.386593862,27
0.314912396,27
0.63542102,3
-0.507770097,14
0.315088093,17
-0.480848325,13
-0.096468225,18
0.361651817,20
-0.797773723,30
0.993742665,67
0.586919741,16
0.348360017,7
1.597125997,3
0.466730368,12
0.674422414,57
-0.445102582,9
1.063295786,13
-0.78414132,42
0.278743821,39
0.616994205,23
0.761753289,34
0.255074237,34
0.277157879,13
-0.371250297,43
-0.109506677,34
-0.217748129,28
-0.275204176,7
1.245289653,6
0.163728318,18
0.594717731,25
-0.794500147,4
-0.170109061,13
1.379251459,8
0.271657242,18
0.087540097,14
0.243559302,64
0.383301056,20
-0.014189571,27
-0.338773533,81
0.507053421,35
-0.513721953,26
-1.116271672,5
1.581536598,5
1.468300052,17
0.565859706,37
1.810040657,2
-0.46678611,11
-0.026375017,30
0.913211053,143
-0.247203888,101
0.48484219,16
0.854427725,5
0.522542481,30
0.252559092,125
0.381337786,64
-0.431386889,37
0.374230625,118
1.080725281,15
-0.004080907,32
0.299576333,24
-0.21031583,12
-0.387930904,27
-0.25705421,41
-0.580383172,64
-0.055656341,30
-0.674511813,14
0.345818971,0
-0.672575354,12
-1.004348122,26
-0.120065191,23
-0.758160375,9
0.099515766,25
-0.42621338,35
0.317884284,50
-1.823474066,19
-0.109794958,2
0.680146323,23
-1.079002894,76
-0.619297507,48
0.065068478,21
-0.141859533,5
0.000279673,17
-0.054924115,24
-1.478470872,61
-0.473002838,15
0.412254127,27
1.144016058,209
1.311315048,3
0.852124403,28
0.82296716,30
0.25430505,126
0.615719414,38
0.940038138,18
0.772727244,209
0.146059586,13
0.686596373,71
1.228905962,11
2.097574545,10
0.984407836,67
1.461660206,105
0.742612742,552
1.321646909,11
0.707506895,13
0.288369242,23
0.242949772,27
0.128616118,36
-0.439633968,122
-0.456022557,38
0.917891567,8
1.259649623,21
0.617129562,23
0.182556818,12
0.66537805,81
0.254347737,20
0.410364852,24
1.873501222,6
0.88693244,18
-0.760271724,29
-0.645342635,17
0.603805836,28
0.90035903,13
1.199592328,23
-0.336028421,25
0.297367988,47
-0.980524542,17
1.181808843,15
1.958672137,24
0.784173217,48
0.366037106,440
0.640965243,25
0.407879407,10
0.664374615,26
0.516106154,5
-0.486528356,440
0.110834523,75
0.512917175,41
0.653388069,307
1.098161039,97
0.08019261,109
-0.005384169,14
-0.164529162,8
-0.114955111,20
-0.167570023,46
-0.425778714,33
-0.966145031,1606
-0.163994863,13310
0.289106541,179
-0.378229796,112
0.409258984,102
0.724975856,172
0.497769207,78
1.175035203,23
0.579535871,137
0.597692843,187
0.271489685,239
-0.259385618,56
-0.07447699,69
0.715067846,403
0.646497278,277
-0.089910637,108
-0.525534628,39
-0.168032909,214
-0.483814173,72
0.264569038,129
0.004620106,46
0.554374862,29
0.328589022,110
0.694612808,31
0.753338568,58
0.472030458,40
0.821292195,42
0.418227134,74
0.437703807,27
-0.133267385,235
1.102111354,25
0.119877447,79
-0.48434611,36
